Student_ID,Name,Age,Gender,City,Class,Attendance_Percentage,Study_Hours_per_day,Math_Score,Science_Score,English_Score,Total_Score,Parent_Education,Internet_Access,Result,Average_Score,Study_Efficiency,Attendance_Category
8568,Farhan Rahman,18.0,male,chattogram,10,74.1,4.3,65.0,61.0,33.0,159.0,secondary,no,fail,53.0,30.0,Medium
2308,Tamim Islam,18.0,male,dhaka,8,66.5,3.3,37.0,64.0,98.0,199.0,illiterate,no,fail,66.33333333333333,46.27906976744186,Medium
2668,Zayed Sarker,13.0,female,chattogram,6,78.0,2.4,30.0,64.0,56.0,150.0,higher secondary,yes,fail,50.0,44.11764705882353,Medium
8721,Riya Akter,17.0,female,mymensingh,7,70.6,3.4,81.0,83.0,98.0,262.0,primary,no,pass,87.33333333333333,59.54545454545454,Medium
7054,Priya Talukder,12.0,female,khulna,8,84.0,3.0,59.0,71.0,67.0,197.0,higher secondary,yes,pass,65.66666666666667,49.25,High
9054,Fatema Ahmed,18.0,female,barishal,8,78.4,2.0,50.0,52.0,71.0,173.0,illiterate,yes,fail,57.666666666666664,57.666666666666664,Medium
3485,Fatema Sarker,13.0,male,sylhet,8,75.6,0.9,54.0,68.0,68.0,190.0,primary,yes,fail,63.333333333333336,100.0,Medium
8559,Mitu Ahmed,18.0,other,mymensingh,9,77.6,3.1,94.0,46.0,66.0,206.0,postgraduate,no,pass,68.66666666666667,50.243902439024396,Medium
118,Arif Khan,16.0,other,mymensingh,10,86.0,3.0,37.0,55.0,80.0,172.0,primary,yes,pass,57.333333333333336,43.0,High
5369,Sohan Talukder,11.0,other,chattogram,7,93.1,2.9,44.0,43.0,84.0,171.0,postgraduate,yes,pass,57.0,43.84615384615385,High
8379,Bristi Das,11.0,female,chattogram,9,80.7,3.0,81.0,64.0,64.0,209.0,secondary,yes,pass,69.66666666666667,52.25,High
385,Bristi Akter,18.0,male,mymensingh,8,68.0,3.8,43.0,82.0,88.0,213.0,unknown,yes,fail,71.0,44.375,Medium
5160,Hasan Akter,12.0,female,rangpur,7,88.8,3.7,65.0,92.0,41.0,198.0,primary,yes,fail,66.0,42.12765957446808,High
3266,farhan khan,11.0,male,khulna,6,90.0,4.2,94.0,97.0,40.0,231.0,secondary,yes,fail,77.0,44.42307692307692,High
8819,Arif Talukder,13.0,female,rajshahi,6,88.2,5.2,61.0,88.0,99.0,248.0,unknown,yes,pass,82.66666666666667,40.0,High
3312,Sabbir Sarker,18.0,male,mymensingh,9,83.6,4.5,89.0,79.0,65.0,233.0,secondary,no,fail,77.66666666666667,42.36363636363637,High
7740,Sohan Das,18.0,male,khulna,8,69.2,2.7,70.0,47.0,32.0,149.0,unknown,yes,pass,49.666666666666664,40.27027027027027,Medium
8176,Shila Khan,12.0,male,rangpur,6,87.7,3.1,65.0,80.0,75.0,220.0,graduate,no,fail,73.33333333333333,53.65853658536586,High
1110,Karim Islam,15.0,female,sylhet,9,92.2,6.6,76.0,67.0,96.0,239.0,primary,yes,fail,79.66666666666667,31.447368421052634,High
3481,Farhan Khan,15.0,other,sylhet,8,88.8,2.2,55.0,67.0,65.0,187.0,illiterate,yes,fail,62.333333333333336,58.4375,High
976,Sadia Islam,16.0,female,sylhet,7,83.0,3.0,78.0,32.0,34.0,144.0,primary,no,fail,48.0,36.0,High
5607,Mim Talukder,14.0,male,dhaka,8,74.5,5.4,32.0,91.0,58.0,181.0,illiterate,yes,pass,60.333333333333336,28.28125,Medium
2800,Tamim Das,16.0,male,barishal,9,83.6,3.3,92.0,54.0,73.0,219.0,illiterate,no,fail,73.0,50.93023255813954,High
5577,Rupa Das,17.0,female,rangpur,7,90.4,4.8,51.0,99.0,53.0,203.0,primary,no,fail,67.66666666666667,35.0,High
2739,Mitu Khan,12.0,other,rajshahi,8,93.6,2.4,75.0,87.0,90.0,252.0,illiterate,yes,fail,84.0,74.11764705882354,High
3270,Bristi Das,11.0,other,rajshahi,7,92.2,3.0,90.0,40.0,65.0,195.0,primary,no,fail,65.0,48.75,High
3377,Imran Akter,17.0,female,rajshahi,6,85.5,1.7,60.0,37.0,54.0,151.0,primary,no,fail,50.333333333333336,55.925925925925924,High
8123,Rahim Talukder,14.0,other,mymensingh,10,89.5,1.4,96.0,59.0,48.0,203.0,illiterate,no,pass,67.66666666666667,84.58333333333334,High
7469,Mim Chowdhury,16.0,other,mymensingh,8,88.7,4.8,31.0,41.0,84.0,156.0,graduate,no,pass,52.0,26.896551724137932,High
1236,Momo Sarker,15.0,other,mymensingh,6,89.1,2.6,82.0,73.0,83.0,238.0,primary,yes,fail,79.33333333333333,66.11111111111111,High
3641,Rafi Sarker,18.0,other,khulna,7,65.0,3.0,48.0,86.0,61.0,195.0,unknown,no,pass,65.0,48.75,Medium
7366,Riya Akter,16.0,female,khulna,9,84.0,1.6,81.0,46.0,65.0,192.0,postgraduate,yes,fail,64.0,73.84615384615384,High
9188,Rafi Akter,13.0,female,dhaka,10,87.2,0.0,49.0,65.0,33.0,147.0,unknown,yes,fail,49.0,147.0,High
516,Lima Islam,15.0,female,khulna,9,86.3,1.7,58.0,35.0,78.0,171.0,primary,yes,fail,57.0,63.33333333333333,High
8382,Momo Sarker,11.0,female,rangpur,9,68.5,2.2,42.0,69.0,61.0,172.0,primary,no,pass,57.333333333333336,53.75,Medium
7858,Rahim Sarker,18.0,male,chattogram,7,79.2,1.0,67.0,95.0,93.0,255.0,primary,yes,pass,85.0,127.5,Medium
7939,Zayed Khan,18.0,female,khulna,10,98.1,1.4,34.0,48.0,71.0,153.0,illiterate,yes,fail,51.0,63.75,High
7839,Bristi Sarker,16.0,male,rangpur,8,79.9,2.5,75.0,34.0,64.0,173.0,postgraduate,yes,pass,57.666666666666664,49.42857142857143,Medium
8359,Fatema Das,12.0,male,rangpur,10,81.9,4.1,45.0,74.0,44.0,163.0,primary,yes,fail,54.333333333333336,31.960784313725494,High
5184,Sadia Ahmed,18.0,female,mymensingh,7,76.2,3.7,73.0,66.0,57.0,196.0,primary,no,fail,65.33333333333333,41.702127659574465,Medium
6019 ,Unknown,12.0,female,sylhet,6,79.1,2.4,51.0,53.0,88.0,192.0,illiterate,no,fail,64.0,56.470588235294116,Medium
6624,Ayesha Islam,14.0,male,mymensingh,8,93.5,5.8,41.0,92.0,85.0,218.0,postgraduate,yes,fail,72.66666666666667,32.05882352941177,High
6286,Bristi Ahmed,15.0,female,rangpur,6,81.6,5.0,89.0,78.0,34.0,201.0,higher secondary,yes,pass,67.0,33.5,High
411,Jannat Talukder,17.0,other,chattogram,6,95.5,2.5,65.0,74.0,82.0,221.0,secondary,yes,pass,73.66666666666667,63.142857142857146,High
9831,Riya Sarker,14.0,male,mymensingh,8,84.6,3.7,74.0,90.0,84.0,248.0,higher secondary,yes,pass,82.66666666666667,52.76595744680851,High
9230,Jannat Islam,14.0,male,mymensingh,8,88.5,2.2,53.0,67.0,39.0,159.0,illiterate,yes,fail,53.0,49.6875,High
8446,Imran Talukder,15.0,other,rajshahi,10,87.3,1.0,38.0,67.0,72.0,177.0,primary,yes,fail,59.0,88.5,High
3031,Rupa Islam,15.0,male,khulna,8,93.2,2.5,81.0,93.0,69.0,243.0,graduate,no,pass,81.0,69.42857142857143,High
5189,Nadia Chowdhury,16.0,female,barishal,7,91.7,1.0,73.0,31.0,71.0,175.0,illiterate,no,pass,58.333333333333336,87.5,High
7070,Mim Islam,16.0,female,rajshahi,8,95.2,2.1,94.0,89.0,37.0,220.0,higher secondary,yes,fail,73.33333333333333,70.96774193548387,High
8547,Karim Khan,12.0,male,rajshahi,6,84.0,4.6,77.0,94.0,71.0,242.0,graduate,yes,pass,80.66666666666667,43.214285714285715,High
4453,Riya Talukder,13.0,male,khulna,9,79.3,3.0,87.0,37.0,93.0,217.0,primary,yes,fail,72.33333333333333,54.25,Medium
9498,Rahim Chowdhury,18.0,male,rajshahi,8,80.3,4.8,40.0,64.0,60.0,164.0,primary,yes,fail,54.666666666666664,28.27586206896552,High
2822,Sabbir Ahmed,17.0,male,mymensingh,7,92.9,5.3,75.0,74.0,33.0,182.0,primary,yes,pass,60.666666666666664,28.88888888888889,High
4761,rafi sarker,18.0,male,dhaka,8,98.5,1.6,83.0,70.0,95.0,248.0,unknown,no,pass,82.66666666666667,95.38461538461539,High
6863,Fatema Rahman,12.0,other,mymensingh,9,84.0,2.1,72.0,78.0,40.0,190.0,primary,yes,pass,63.333333333333336,61.29032258064516,High
1097,Jannat Islam,13.0,male,rangpur,6,74.4,3.6,37.0,83.0,66.0,186.0,unknown,yes,fail,62.0,40.434782608695656,Medium
4155,Momo Khan,14.0,female,khulna,7,84.0,1.1,95.0,59.0,39.0,193.0,secondary,yes,fail,64.33333333333333,91.9047619047619,High
1814,arif chowdhury,11.0,male,mymensingh,7,84.0,2.8,99.0,57.0,74.0,230.0,primary,yes,fail,76.66666666666667,60.526315789473685,High
4518,Rafi Akter,13.0,other,rajshahi,10,97.1,3.0,76.0,50.0,61.0,187.0,secondary,yes,pass,62.333333333333336,46.75,High
7409,Farhan Islam,15.0,female,mymensingh,8,84.0,2.7,65.0,56.0,45.0,166.0,secondary,no,pass,55.333333333333336,44.86486486486486,High
4594,Arif Sarker,12.0,other,rajshahi,10,83.5,4.7,68.0,63.0,83.0,214.0,primary,no,fail,71.33333333333333,37.54385964912281,High
5479,Jannat Ahmed,11.0,male,barishal,9,83.1,4.8,97.0,88.0,36.0,221.0,primary,yes,fail,73.66666666666667,38.10344827586207,High
1138,Rakib Khan,11.0,male,rangpur,8,86.4,7.4,47.0,39.0,40.0,126.0,primary,yes,fail,42.0,15.0,High
2532,Karim Talukder,18.0,female,sylhet,8,84.0,0.5,63.0,89.0,42.0,194.0,postgraduate,yes,fail,64.66666666666667,129.33333333333334,High
2778,Nadia Akter,16.0,female,sylhet,8,84.2,4.1,34.0,47.0,44.0,125.0,postgraduate,no,pass,41.666666666666664,24.50980392156863,High
9355,Mitu Islam,18.0,male,chattogram,6,92.5,5.4,85.0,61.0,64.0,210.0,primary,yes,fail,70.0,32.8125,High
523,Ayesha Ahmed,12.0,female,rajshahi,6,84.0,2.0,98.0,95.0,76.0,269.0,primary,no,pass,89.66666666666667,89.66666666666667,High
243,Rupa Islam,18.0,female,mymensingh,8,95.3,3.4,90.0,49.0,31.0,170.0,illiterate,yes,fail,56.666666666666664,38.63636363636363,High
1898,Kabir Akter,17.0,male,barishal,7,84.7,4.4,82.0,31.0,97.0,210.0,primary,yes,pass,70.0,38.888888888888886,High
6892,Rahim Ahmed,14.0,other,dhaka,9,92.2,5.2,55.0,50.0,51.0,156.0,primary,yes,pass,52.0,25.161290322580644,High
1726,Nadia Ahmed,18.0,male,sylhet,6,79.6,5.6,90.0,68.0,84.0,242.0,graduate,yes,pass,80.66666666666667,36.66666666666667,Medium
8313,Nusrat Sarker,18.0,other,rangpur,6,93.4,1.8,32.0,90.0,31.0,153.0,primary,no,fail,51.0,54.642857142857146,High
1168,Zayed Khan,14.0,male,chattogram,10,56.0,2.9,47.0,72.0,68.0,187.0,secondary,no,pass,62.333333333333336,47.94871794871795,Low
9681,Rupa Ahmed,17.0,female,sylhet,6,84.0,3.2,87.0,74.0,43.0,204.0,illiterate,yes,fail,68.0,48.57142857142857,High
1584,Zayed Khan,11.0,female,rangpur,9,83.8,4.9,92.0,81.0,39.0,212.0,illiterate,yes,fail,70.66666666666667,35.932203389830505,High
1155,Hasan Hossain,16.0,male,mymensingh,6,90.1,0.9,99.0,96.0,64.0,259.0,unknown,yes,fail,86.33333333333333,136.31578947368422,High
5218,Karim Chowdhury,18.0,male,dhaka,10,64.8,3.5,49.0,30.0,38.0,117.0,primary,no,pass,39.0,26.0,Medium
7483,Mim Khan,12.0,female,chattogram,6,81.6,4.6,69.0,30.0,93.0,192.0,postgraduate,yes,fail,64.0,34.285714285714285,High
5573,Farhan Akter,17.0,male,mymensingh,7,73.5,4.4,93.0,88.0,55.0,236.0,secondary,no,pass,78.66666666666667,43.7037037037037,Medium
326,Arif Sarker,18.0,other,barishal,8,91.0,4.2,32.0,94.0,33.0,159.0,postgraduate,yes,pass,53.0,30.576923076923077,High
7077,Imran Sarker,15.0,other,rajshahi,6,88.4,1.3,31.0,55.0,52.0,138.0,unknown,yes,fail,46.0,60.00000000000001,High
8448,Sadia Talukder,13.0,male,chattogram,7,80.5,3.2,76.0,54.0,93.0,223.0,primary,no,fail,74.33333333333333,53.095238095238095,High
7264,Anik Chowdhury,11.0,other,chattogram,7,99.4,2.2,56.0,98.0,31.0,185.0,postgraduate,no,fail,61.666666666666664,57.8125,High
1392,Anik Chowdhury,11.0,male,khulna,10,91.8,2.9,55.0,44.0,62.0,161.0,illiterate,yes,fail,53.666666666666664,41.282051282051285,High
5286,Shila Ahmed,16.0,other,khulna,10,76.3,2.4,92.0,58.0,60.0,210.0,primary,no,fail,70.0,61.76470588235294,Medium
4377,Hasan Islam,16.0,male,rajshahi,6,86.7,4.9,99.0,31.0,58.0,188.0,postgraduate,yes,fail,62.666666666666664,31.864406779661014,High
9018,Fatema Hossain,18.0,female,barishal,6,86.5,-0.0,40.0,89.0,45.0,174.0,illiterate,no,pass,58.0,174.0,High
1858,Hasan Hossain,17.0,male,mymensingh,8,83.1,0.1,38.0,54.0,71.0,163.0,postgraduate,no,fail,54.333333333333336,148.18181818181816,High
2839,Rupa Hossain,15.0,male,rangpur,6,88.1,6.2,64.0,65.0,85.0,214.0,graduate,no,pass,71.33333333333333,29.72222222222222,High
5967,Karim Rahman,12.0,female,sylhet,10,77.5,3.3,65.0,70.0,80.0,215.0,graduate,yes,fail,71.66666666666667,50.0,Medium
9337,Ayesha Sarker,18.0,female,khulna,6,80.2,2.1,57.0,51.0,57.0,165.0,primary,yes,fail,55.0,53.225806451612904,High
5127,Riya Chowdhury,12.0,other,rajshahi,7,88.7,3.3,53.0,80.0,71.0,204.0,graduate,no,fail,68.0,47.44186046511628,High
8858,Bristi Talukder,11.0,male,rangpur,8,95.7,3.9,37.0,83.0,34.0,154.0,secondary,yes,pass,51.333333333333336,31.428571428571427,High
4105,Rakib Hossain,11.0,male,khulna,7,79.4,4.4,79.0,96.0,55.0,230.0,graduate,no,fail,76.66666666666667,42.59259259259259,Medium
5569,Rupa Das,12.0,male,dhaka,7,81.9,4.1,32.0,44.0,31.0,107.0,postgraduate,no,fail,35.666666666666664,20.980392156862745,High
3993,Tamim Das,12.0,female,rangpur,6,86.1,2.1,41.0,40.0,56.0,137.0,graduate,yes,fail,45.666666666666664,44.193548387096776,High
STU-01142,Nadia Rahman,17.0,male,dhaka,10,65.5,6.1,85.0,64.0,45.0,194.0,graduate,no,pass,64.66666666666667,27.323943661971832,Medium
5435,Kabir Sarker,12.0,other,rajshahi,9,92.2,2.5,62.0,54.0,81.0,197.0,postgraduate,yes,pass,65.66666666666667,56.285714285714285,High
4904,Farhan Khan,14.0,male,mymensingh,7,84.0,4.5,45.0,97.0,55.0,197.0,primary,yes,fail,65.66666666666667,35.81818181818182,High
2515,Bristi Talukder,16.0,male,dhaka,6,79.1,2.8,40.0,63.0,75.0,178.0,secondary,yes,pass,59.333333333333336,46.8421052631579,Medium
4259,Rafi Hossain,18.0,female,rajshahi,10,68.4,4.0,45.0,69.0,56.0,170.0,illiterate,yes,pass,56.666666666666664,34.0,Medium
3781,Arif Talukder,17.0,male,chattogram,7,80.4,1.7,59.0,96.0,85.0,240.0,primary,no,fail,80.0,88.88888888888889,High
6666 ,Arif Das,16.0,male,rajshahi,9,93.7,1.5,50.0,78.0,85.0,213.0,graduate,yes,pass,71.0,85.2,High
2175,Fatema Akter,14.0,female,dhaka,6,79.3,1.7,62.0,81.0,47.0,190.0,secondary,no,pass,63.333333333333336,70.37037037037037,Medium
7259,Arif Ahmed,14.0,male,mymensingh,10,98.3,4.6,42.0,74.0,48.0,164.0,unknown,yes,fail,54.666666666666664,29.28571428571429,High
2293,Shila Khan,14.0,female,khulna,10,87.8,5.2,78.0,37.0,87.0,202.0,higher secondary,yes,pass,67.33333333333333,32.58064516129032,High
9709,Bristi Khan,13.0,male,barishal,10,78.3,1.4,82.0,35.0,50.0,167.0,graduate,yes,pass,55.666666666666664,69.58333333333334,Medium
6050,Nadia Talukder,14.0,other,rajshahi,10,93.9,0.8,30.0,59.0,46.0,135.0,unknown,yes,fail,45.0,75.0,High
4017,Ayesha Rahman,14.0,male,barishal,6,96.0,3.2,91.0,80.0,77.0,248.0,illiterate,no,pass,82.66666666666667,59.047619047619044,High
2589,Arif Sarker,17.0,female,mymensingh,6,72.3,5.2,70.0,76.0,43.0,189.0,illiterate,yes,pass,63.0,30.483870967741936,Medium
668,Hasan Hossain,17.0,female,sylhet,9,60.1,2.0,99.0,88.0,93.0,280.0,postgraduate,yes,fail,93.33333333333333,93.33333333333333,Medium
3211,Hasan Akter,14.0,male,rajshahi,8,84.0,4.1,47.0,31.0,80.0,158.0,primary,no,fail,52.666666666666664,30.98039215686275,High
4478,Bristi Islam,15.0,male,rangpur,8,77.9,3.7,36.0,61.0,62.0,159.0,graduate,yes,fail,53.0,33.82978723404255,Medium
664,Lima Islam,13.0,female,mymensingh,7,72.1,0.9,76.0,46.0,46.0,168.0,illiterate,yes,pass,56.0,88.42105263157895,Medium
3899,Momo Ahmed,16.0,female,barishal,7,89.9,3.3,79.0,46.0,64.0,189.0,illiterate,yes,fail,63.0,43.95348837209303,High
6797,Hasan Islam,14.0,other,rajshahi,8,81.5,4.3,48.0,76.0,93.0,217.0,primary,no,pass,72.33333333333333,40.943396226415096,High
4153,Ayesha Sarker,13.0,female,sylhet,6,83.9,3.6,63.0,45.0,71.0,179.0,primary,no,fail,59.666666666666664,38.913043478260875,High
4376,Rakib Ahmed,17.0,male,khulna,9,84.2,3.7,65.0,43.0,75.0,183.0,graduate,no,pass,61.0,38.93617021276596,High
6040,Rafi Talukder,16.0,female,dhaka,6,86.4,3.8,30.0,49.0,51.0,130.0,primary,no,fail,43.333333333333336,27.083333333333336,High
6670,Mitu Chowdhury,11.0,female,rangpur,9,93.9,2.6,65.0,43.0,64.0,172.0,higher secondary,no,fail,57.333333333333336,47.77777777777778,High
4512,Rafi Das,15.0,male,rajshahi,7,99.5,3.0,86.0,60.0,45.0,191.0,unknown,yes,pass,63.666666666666664,47.75,High
5520,Hasan Chowdhury,11.0,female,sylhet,6,82.7,2.4,76.0,54.0,79.0,209.0,postgraduate,no,fail,69.66666666666667,61.470588235294116,High
596,Bristi Chowdhury,15.0,female,mymensingh,8,68.5,0.8,97.0,90.0,58.0,245.0,secondary,yes,fail,81.66666666666667,136.11111111111111,Medium
2601,Anik Khan,17.0,other,rajshahi,9,79.8,0.8,73.0,91.0,38.0,202.0,primary,yes,fail,67.33333333333333,112.22222222222221,Medium
1847,Nadia Islam,18.0,other,barishal,7,92.8,1.3,94.0,90.0,49.0,233.0,illiterate,no,fail,77.66666666666667,101.30434782608697,High
4848,Rakib Khan,14.0,other,khulna,9,84.0,4.9,71.0,75.0,54.0,200.0,primary,yes,fail,66.66666666666667,33.89830508474576,High
1058,Sadia Chowdhury,12.0,female,barishal,7,76.2,2.2,36.0,45.0,45.0,126.0,primary,no,pass,42.0,39.375,Medium
8593,Sabbir Sarker,12.0,female,dhaka,7,80.9,0.6,62.0,38.0,40.0,140.0,higher secondary,yes,fail,46.666666666666664,87.5,High
1269,Karim Das,13.0,female,rangpur,7,83.3,5.7,79.0,66.0,75.0,220.0,illiterate,no,pass,73.33333333333333,32.83582089552239,High
6307,Mitu Talukder,15.0,male,rangpur,6,93.3,2.4,31.0,64.0,97.0,192.0,postgraduate,yes,pass,64.0,56.470588235294116,High
2897,Rakib Islam,13.0,male,dhaka,8,78.6,2.2,67.0,31.0,46.0,144.0,higher secondary,yes,pass,48.0,45.0,Medium
5330,Momo Talukder,17.0,male,chattogram,9,81.2,3.3,62.0,35.0,64.0,161.0,illiterate,yes,pass,53.666666666666664,37.44186046511628,High
5236,Mitu Islam,13.0,female,chattogram,9,84.0,3.9,48.0,54.0,47.0,149.0,postgraduate,yes,fail,49.666666666666664,30.408163265306122,High
8330,Rakib Akter,12.0,other,rajshahi,9,85.2,3.8,64.0,42.0,84.0,190.0,primary,yes,fail,63.333333333333336,39.583333333333336,High
7565,Hasan Talukder,14.0,male,chattogram,8,83.8,0.2,69.0,99.0,31.0,199.0,postgraduate,yes,pass,66.33333333333333,165.83333333333334,High
1872,Karim Sarker,18.0,other,dhaka,9,74.6,3.0,85.0,46.0,47.0,178.0,postgraduate,yes,fail,59.333333333333336,44.5,Medium
8384,Fatema Hossain,11.0,female,chattogram,8,93.8,3.2,83.0,95.0,33.0,211.0,primary,yes,fail,70.33333333333333,50.238095238095234,High
2135,Mim Ahmed,15.0,male,rajshahi,6,93.7,7.2,40.0,53.0,64.0,157.0,unknown,yes,fail,52.333333333333336,19.146341463414636,High
7633,Nadia Talukder,12.0,male,sylhet,10,84.0,2.0,83.0,43.0,61.0,187.0,higher secondary,yes,pass,62.333333333333336,62.333333333333336,High
6902,Kabir Talukder,15.0,female,rangpur,8,85.6,4.0,74.0,58.0,78.0,210.0,primary,no,fail,70.0,42.0,High
514,Tamim Hossain,12.0,other,rajshahi,10,89.5,2.2,97.0,47.0,72.0,216.0,graduate,no,fail,72.0,67.5,High
3547,Sohan Islam,17.0,male,dhaka,8,93.3,3.2,81.0,86.0,38.0,205.0,secondary,no,fail,68.33333333333333,48.80952380952381,High
1143,Riya Akter,16.0,female,rangpur,8,83.0,3.6,37.0,32.0,48.0,117.0,illiterate,yes,pass,39.0,25.434782608695656,High
6977,Shila Akter,14.0,female,sylhet,10,86.6,1.8,97.0,67.0,31.0,195.0,primary,yes,pass,65.0,69.64285714285715,High
1180,Tanvir Chowdhury,15.0,male,chattogram,8,65.0,3.1,90.0,49.0,39.0,178.0,primary,yes,fail,59.333333333333336,43.41463414634147,Medium
9459,Lima Chowdhury,12.0,other,dhaka,8,65.2,3.5,36.0,41.0,64.0,141.0,graduate,yes,pass,47.0,31.333333333333332,Medium
8598,Shila Rahman,13.0,female,chattogram,6,77.1,2.8,45.0,98.0,70.0,213.0,higher secondary,no,fail,71.0,56.05263157894737,Medium
1545,Mitu Akter,14.0,female,khulna,7,93.5,3.8,79.0,46.0,64.0,189.0,postgraduate,no,fail,63.0,39.375,High
STU-07467,Nusrat Hossain,12.0,other,mymensingh,7,84.0,3.0,90.0,92.0,31.0,213.0,secondary,no,pass,71.0,53.25,High
6095,Kabir Sarker,18.0,other,khulna,7,79.6,3.3,87.0,36.0,54.0,177.0,primary,no,fail,59.0,41.16279069767442,Medium
8787,Imran Ahmed,13.0,male,khulna,7,87.3,1.4,94.0,72.0,32.0,198.0,primary,no,fail,66.0,82.5,High
7049,Bristi Rahman,18.0,other,barishal,9,84.0,0.0,58.0,61.0,54.0,173.0,graduate,yes,fail,57.666666666666664,173.0,High
64,Imran Chowdhury,13.0,male,sylhet,6,91.1,4.5,64.0,62.0,62.0,188.0,primary,no,fail,62.666666666666664,34.18181818181818,High
2941,Mitu Talukder,12.0,male,khulna,8,79.4,5.5,90.0,48.0,31.0,169.0,graduate,yes,fail,56.333333333333336,26.0,Medium
3397,Tanvir Islam,13.0,male,mymensingh,9,71.0,2.1,84.0,56.0,36.0,176.0,graduate,yes,fail,58.666666666666664,56.774193548387096,Medium
222,Priya Rahman,16.0,female,mymensingh,10,78.9,1.3,65.0,31.0,62.0,158.0,primary,no,fail,52.666666666666664,68.69565217391305,Medium
1498,Momo Das,16.0,female,chattogram,6,73.8,1.9,66.0,93.0,69.0,228.0,illiterate,yes,fail,76.0,78.62068965517241,Medium
577,Sohan Khan,18.0,male,dhaka,7,84.0,3.0,90.0,77.0,54.0,221.0,postgraduate,yes,pass,73.66666666666667,55.25,High
583,Farhan Chowdhury,15.0,male,mymensingh,10,76.9,5.3,88.0,86.0,69.0,243.0,postgraduate,yes,fail,81.0,38.57142857142857,Medium
STU-01638,Karim Sarker,16.0,female,sylhet,8,85.9,0.8,83.0,41.0,66.0,190.0,primary,no,fail,63.333333333333336,105.55555555555556,High
211,Fatema Talukder,12.0,female,sylhet,9,70.5,3.0,68.0,44.0,58.0,170.0,primary,no,pass,56.666666666666664,42.5,Medium
6985,Mim Islam,14.0,other,rangpur,6,68.4,2.2,80.0,64.0,91.0,235.0,primary,no,fail,78.33333333333333,73.4375,Medium
8591,Arif Khan,14.0,female,mymensingh,8,65.9,2.2,83.0,44.0,80.0,207.0,primary,yes,fail,69.0,64.6875,Medium
7141,Sohan Khan,12.0,male,rangpur,8,81.7,0.0,93.0,32.0,64.0,189.0,postgraduate,no,fail,63.0,189.0,High
8670,Momo Sarker,18.0,female,barishal,6,94.5,4.1,69.0,37.0,67.0,173.0,secondary,yes,pass,57.666666666666664,33.92156862745098,High
5844,Lima Islam,12.0,female,rangpur,6,77.1,5.7,48.0,97.0,39.0,184.0,unknown,yes,fail,61.333333333333336,27.462686567164177,Medium
5692,Ayesha Talukder,14.0,other,mymensingh,7,70.5,3.5,91.0,39.0,83.0,213.0,primary,yes,pass,71.0,47.333333333333336,Medium
891,Shila Sarker,15.0,other,barishal,7,80.8,2.6,64.0,80.0,47.0,191.0,unknown,no,pass,63.666666666666664,53.05555555555556,High
2910,Mim Rahman,14.0,female,rangpur,10,88.0,6.1,63.0,70.0,39.0,172.0,higher secondary,yes,fail,57.333333333333336,24.225352112676056,High
3728,Sohan Rahman,13.0,female,rajshahi,10,79.2,5.0,77.0,48.0,81.0,206.0,primary,yes,fail,68.66666666666667,34.333333333333336,Medium
2000,Imran Talukder,14.0,male,chattogram,8,92.2,2.8,99.0,30.0,91.0,220.0,illiterate,no,pass,73.33333333333333,57.89473684210527,High
1499,Sadia Sarker,15.0,other,rangpur,10,78.8,4.3,77.0,48.0,62.0,187.0,primary,no,pass,62.333333333333336,35.28301886792453,Medium
STU-05050,Imran Hossain,17.0,male,khulna,8,88.6,5.8,65.0,59.0,76.0,200.0,primary,yes,pass,66.66666666666667,29.411764705882355,High
2394,Rupa Das,12.0,female,barishal,6,96.0,3.0,36.0,76.0,37.0,149.0,primary,no,fail,49.666666666666664,37.25,High
2893,Rafi Islam,15.0,male,mymensingh,10,80.8,4.1,40.0,64.0,47.0,151.0,higher secondary,no,fail,50.333333333333336,29.607843137254903,High
3867,Momo Akter,15.0,male,mymensingh,9,71.7,3.6,63.0,41.0,48.0,152.0,higher secondary,yes,fail,50.666666666666664,33.04347826086957,Medium
805,Zayed Islam,17.0,male,mymensingh,8,80.7,4.3,84.0,75.0,53.0,212.0,primary,no,fail,70.66666666666667,40.0,High
3028,Mitu Hossain,13.0,other,dhaka,7,84.0,3.9,54.0,71.0,74.0,199.0,primary,yes,fail,66.33333333333333,40.61224489795918,High
9419,Fatema Rahman,14.0,other,rangpur,8,90.7,2.2,52.0,39.0,39.0,130.0,primary,yes,pass,43.333333333333336,40.625,High
3382,Nusrat Talukder,18.0,male,sylhet,9,82.4,3.9,55.0,58.0,54.0,167.0,graduate,no,pass,55.666666666666664,34.08163265306122,High
6154,Karim Talukder,12.0,other,rangpur,8,84.2,3.0,34.0,76.0,53.0,163.0,primary,no,fail,54.333333333333336,40.75,High
